,name,n_or_f,name_len
1323,arroyo bobby,f,12
1324,arroyo colin,f,12
1325,arroyo courtney,f,15
1326,arroyo darius,f,13
1328,arroyo delbert,f,14
1329,arroyo edgar,f,12
1330,arroyo elvis,f,12
1332,arroyo guy,f,10
1335,arroyo hector,f,13
1336,arroyo ismael,f,13
1339,arroyo juan,f,11
1340,arroyo laurence,f,15
1341,arroyo lemuel,f,13
1342,arroyo lon,f,10
1344,arroyo marcellus,f,16
1345,arroyo marco,f,12
1346,arroyo margarito,f,16
1347,arroyo monty,f,12
1348,arroyo myles,f,12
1349,arroyo nathaniel,f,16
1350,arroyo nelson,f,13
1352,arroyo otto,f,11
1353,arroyo perry,f,12
1355,arroyo reggie,f,13
1356,arroyo roderick,f,15
1359,arroyo rudolph,f,14
1360,arroyo russ,f,11
1361,arroyo shawn,f,12
1362,arroyo stanton,f,14
1364,arroyo terrell,f,14
1365,arroyo travis,f,13
1367,arroyo von,f,10
1368,arroyo wilfredo,f,15
1369,arroyo zack,f,11
1370,ashley adalberto,f,16
1371,ashley alberto,f,14
1372,ashley anton,f,12
1373,ashley beau,f,11
1374,ashley ben,f,10
1375,ashley benny,f,12
1377,ashley carroll,f,14
1378,ashley carson,f,13
1379,ashley carter,f,13
1380,ashley colton,f,13
1381,ashley curtis,f,13
1382,ashley darrin,f,13
1383,ashley domenic,f,14
1384,ashley donny,f,12
1386,ashley dusty,f,12
1387,ashley dwayne,f,13
1390,ashley emmitt,f,13
1391,ashley ernie,f,12
1393,ashley ike,f,10
1394,ashley jacinto,f,14
1396,ashley jody,f,11
1398,ashley jospeh,f,13
1399,ashley kory,f,11
1400,ashley lacy,f,11
1401,ashley lamont,f,13
1402,ashley lawerence,f,16
1404,ashley lloyd,f,12
1405,ashley lon,f,10
1406,ashley luigi,f,12
1407,ashley mac,f,10
1408,ashley malcom,f,13
1409,ashley mariano,f,14
1410,ashley marion,f,13
1411,ashley mathew,f,13
1412,ashley maynard,f,14
1414,ashley michale,f,14
1415,ashley norman,f,13
1416,ashley olen,f,11
1417,ashley raymundo,f,15
1418,ashley refugio,f,14
1419,ashley roberto,f,14
1420,ashley rosario,f,14
1422,ashley seymour,f,14
1423,ashley shannon,f,14
1427,ashley tom,f,10
1429,ashley truman,f,13
1431,ashley wilburn,f,14
1432,ashley wyatt,f,12
1433,ashley zachariah,f,16
1434,atkins avery,f,12
1435,atkins benito,f,13
1436,atkins bennett,f,14
1437,atkins bo,f,9
1438,atkins bradly,f,13
1439,atkins casey,f,12
1440,atkins chauncey,f,15
1441,atkins claude,f,13
1442,atkins curt,f,11
1443,atkins darin,f,12
1444,atkins demetrius,f,16
1445,atkins derick,f,13
1447,atkins dick,f,11
1448,atkins dustin,f,13
1449,atkins elliott,f,14
1450,atkins fidel,f,12
1451,atkins gerard,f,13
1452,atkins heath,f,12
1453,atkins houston,f,14
1454,atkins humberto,f,15
1455,atkins jamal,f,12
1456,atkins jamey,f,12
1457,atkins jamison,f,14
1458,atkins jefferson,f,16
1461,atkins kyle,f,11
1462,atkins lavern,f,13
1464,atkins leo,f,10
1465,atkins leroy,f,12
1466,atkins lyle,f,11
1467,atkins marcellus,f,16
1468,atkins mario,f,12
1469,atkins melvin,f,13
1470,atkins milton,f,13
1471,atkins myles,f,12
1472,atkins palmer,f,13
1473,atkins quentin,f,14
1474,atkins robbie,f,13
1475,atkins rodrigo,f,14
1476,atkins ronald,f,13
1477,atkins sebastian,f,16
1478,atkins stanton,f,14
1479,atkins teddy,f,12
1480,atkins thanh,f,12
1481,atkins tommie,f,13
1482,atkins tuan,f,11
1483,atkinson ahmad,f,14
1484,atkinson arturo,f,15
1485,atkinson billy,f,14
1486,atkinson brain,f,14
1487,atkinson brandon,f,16
1489,atkinson bud,f,12
1490,atkinson casey,f,14
1491,atkinson chang,f,14
1493,atkinson chester,f,16
1494,atkinson clint,f,14
1495,atkinson connie,f,15
1496,atkinson curt,f,13
1497,atkinson dario,f,14
1498,atkinson darrel,f,15
1499,atkinson dave,f,13
1500,atkinson dean,f,13
1501,atkinson deon,f,13
1503,atkinson dino,f,13
1504,atkinson dwayne,f,15
1505,atkinson elisha,f,15
1506,atkinson eloy,f,13
1507,atkinson erich,f,14
1508,atkinson ezequiel,f,17
1509,atkinson felton,f,15
1510,atkinson frederick,f,18
1513,atkinson hans,f,13
1514,atkinson hollis,f,15
1516,atkinson james,f,14
1518,atkinson joseph,f,15
1519,atkinson karl,f,13
1520,atkinson lawerence,f,18
1522,atkinson long,f,13
1523,atkinson lucien,f,15
1524,atkinson lyndon,f,15
1525,atkinson mauricio,f,17
1526,atkinson myles,f,14
1527,atkinson neville,f,16
1528,atkinson norris,f,15
1529,atkinson olin,f,13
1530,atkinson omer,f,13
1531,atkinson oswaldo,f,16
1532,atkinson quinn,f,14
1533,atkinson reed,f,13
1536,atkinson roberto,f,16
1537,atkinson rocky,f,14
1538,atkinson rusty,f,14
1539,atkinson sammy,f,14
1540,atkinson sylvester,f,18
1541,atkinson ted,f,12
1542,atkinson tommy,f,14
1543,atkinson trevor,f,15
1544,atkinson trinidad,f,17
1545,atkinson tyree,f,14
1546,atkinson wilbur,f,15
1547,austin abdul,f,12
1548,austin alexis,f,13
1549,austin amado,f,12
1550,austin andy,f,11
1551,austin brent,f,12
1553,austin chad,f,11
1554,austin charles,f,14
1555,austin cleveland,f,16
1557,austin dean,f,11
1558,austin deon,f,11
1559,austin deshawn,f,14
1560,austin desmond,f,14
1561,austin donny,f,12
1562,austin dylan,f,12
1563,austin edmundo,f,14
1566,austin everett,f,14
1568,austin gerry,f,12
1569,austin gonzalo,f,14
1570,austin gregory,f,14
1571,austin gustavo,f,14
1572,austin harrison,f,15
1573,austin jamey,f,12
1574,austin jeff,f,11
1575,austin johnie,f,13
1576,austin johnnie,f,14
1577,austin jordan,f,13
1578,austin josue,f,12
1579,austin kelly,f,12
1580,austin loyd,f,11
1581,austin malcolm,f,14
1583,austin milton,f,13
1584,austin mohamed,f,14
1585,austin nigel,f,12
1587,austin otha,f,11
1589,austin percy,f,12
1590,austin quentin,f,14
1591,austin quincy,f,13
1592,austin ramiro,f,13
1593,austin rhett,f,12
1594,austin roberto,f,14
1595,austin robt,f,11
1596,austin rogelio,f,14
1597,austin royal,f,12
1598,austin rubin,f,12
1599,austin sandy,f,12
1600,austin shawn,f,12
1601,austin stephen,f,14
1602,austin tobias,f,13
1603,austin tracy,f,12
1604,austin vernon,f,13
1606,austin willy,f,12
1607,avalos alec,f,11
1608,avalos antony,f,13
1611,avalos barton,f,13
1612,avalos benton,f,13
1613,avalos boris,f,12
1614,avalos boyce,f,12
1615,avalos cedric,f,13
1616,avalos chadwick,f,15
1617,avalos cordell,f,14
1618,avalos del,f,10
1619,avalos derek,f,12
1620,avalos derick,f,13
1621,avalos dexter,f,13
1622,avalos dudley,f,13
1623,avalos elliot,f,13
1625,avalos erick,f,12
1626,avalos errol,f,12
1630,avalos gail,f,11
1631,avalos grady,f,12
1632,avalos granville,f,16
1633,avalos gustavo,f,14
1634,avalos herschel,f,15
1636,avalos isreal,f,13
1637,avalos ivory,f,12
1638,avalos jermaine,f,15
1640,avalos joan,f,11
1641,avalos jonathan,f,15
1642,avalos joseph,f,13
1643,avalos juan,f,11
1645,avalos kim,f,10
1646,avalos lindsey,f,14
1647,avalos marcel,f,13
1648,avalos morris,f,13
1649,avalos quinn,f,12
1650,avalos raleigh,f,14
1652,avalos ricky,f,12
1654,avalos rusty,f,12
1655,avalos sammy,f,12
1656,avalos sang,f,11
1658,avalos seth,f,11
1659,avalos stacy,f,12
1660,avalos stan,f,11
1661,avalos stanton,f,14
1663,avalos zachery,f,14
1664,avery abram,f,11
1665,avery allan,f,11
1666,avery andres,f,12
1667,avery arlen,f,11
1668,avery barrett,f,13
1673,avery calvin,f,12
1674,avery carter,f,12
1675,avery cedrick,f,13
1676,avery cletus,f,12
1677,avery clifford,f,14
1678,avery clifton,f,13
1679,avery demarcus,f,14
1681,avery dominick,f,14
1682,avery doug,f,10
1683,avery emilio,f,12
1684,avery ezequiel,f,14
1686,avery gil,f,9
1687,avery hollis,f,12
1691,avery keneth,f,12
1692,avery kenton,f,12
1693,avery kraig,f,11
1695,avery maxwell,f,13
1696,avery nathanael,f,15
1697,avery neil,f,10
1698,avery porter,f,12
1700,avery roman,f,11
1701,avery solomon,f,13
1703,avery stanford,f,14
1704,avery stanton,f,13
1705,avery sung,f,10
1706,avery tad,f,9
1709,avery warner,f,12
1710,avery wilbert,f,13
1712,avery winford,f,13
1714,avery winston,f,13
1716,avila albert,f,12
1717,avila angelo,f,12
1718,avila brant,f,11
1719,avila burton,f,12
1720,avila cameron,f,13
1721,avila carol,f,11
1722,avila carter,f,12
1723,avila christian,f,15
1724,avila cornell,f,13
1725,avila damien,f,12
1726,avila desmond,f,13
1727,avila dexter,f,12
1730,avila dudley,f,12
1731,avila elijah,f,12
1732,avila elliott,f,13
1734,avila emmitt,f,12
1735,avila enrique,f,13
1737,avila ezra,f,10
1738,avila gaylord,f,13
1740,avila hayden,f,12
1741,avila isaac,f,11
1744,avila joel,f,10
1745,avila kendall,f,13
1746,avila kermit,f,12
1749,avila long,f,10
1751,avila luciano,f,13
1752,avila maurice,f,13
1753,avila michale,f,13
1754,avila millard,f,13
1755,avila nicolas,f,13
1756,avila olen,f,10
1757,avila ray,f,9
1761,avila toney,f,11
1762,avila tristan,f,13
1763,avila tuan,f,10
1764,avila ulysses,f,13
1765,avila van,f,9
1766,avila wally,f,11
1767,avila weston,f,12
1768,avila willard,f,13
1770,ayala alec,f,10
1771,ayala angelo,f,12
1773,ayala augustus,f,14
1775,ayala christoper,f,16
1776,ayala colton,f,12
1777,ayala davis,f,11
1778,ayala devin,f,11
1779,ayala dewey,f,11
1780,ayala dominique,f,15
1782,ayala elisha,f,12
1783,ayala emilio,f,12
1784,ayala erin,f,10
1786,ayala fausto,f,12
1788,ayala franklin,f,14
1789,ayala graig,f,11
1790,ayala guadalupe,f,15
1791,ayala hobert,f,12
1792,ayala jamal,f,11
1794,ayala jerrell,f,13
1795,ayala josef,f,11
1797,ayala kennith,f,13
1798,ayala lenard,f,12
1799,ayala lucien,f,12
1800,ayala luis,f,10
1802,ayala merrill,f,13
1803,ayala monty,f,11
1804,ayala moshe,f,11
1806,ayala norris,f,12
1807,ayala pat,f,9
1808,ayala rogelio,f,13
1809,ayala romeo,f,11
1810,ayala samual,f,12
1811,ayala sean,f,10
1812,ayala shad,f,10
1814,ayala sheldon,f,13
1816,ayala stacey,f,12
1817,ayala sung,f,10
1818,ayala sylvester,f,15
1819,ayala trey,f,10
1820,ayala tyron,f,11
1821,ayala victor,f,12
1822,ayala virgilio,f,14
1823,ayala wilfredo,f,14
1826,ayers alvin,f,11
1827,ayers antone,f,12
1828,ayers arthur,f,12
1829,ayers avery,f,11
1830,ayers blake,f,11
1832,ayers carmine,f,13
1833,ayers carson,f,12
1834,ayers cedrick,f,13
1835,ayers christopher,f,17
1837,ayers clinton,f,13
1838,ayers clyde,f,11
1839,ayers cornell,f,13
1840,ayers curtis,f,12
1841,ayers damion,f,12
1843,ayers daron,f,11
1844,ayers deandre,f,13
1845,ayers derek,f,11
1846,ayers desmond,f,13
1847,ayers dewayne,f,13
1848,ayers eli,f,9
1849,ayers elisha,f,12
1852,ayers gregg,f,11
1853,ayers harrison,f,14
1854,ayers hilton,f,12
1855,ayers jacques,f,13
1856,ayers jamey,f,11
1857,ayers jason,f,11
1858,ayers jayson,f,12
1859,ayers johnie,f,12
1860,ayers keven,f,11
1862,ayers larry,f,11
1863,ayers lauren,f,12
1864,ayers maurice,f,13
1866,ayers myles,f,11
1867,ayers norman,f,12
1868,ayers pat,f,9
1869,ayers pete,f,10
1870,ayers phil,f,10
1871,ayers ramon,f,11
1872,ayers ronald,f,12
1873,ayers rudolph,f,13
1875,ayers stephen,f,13
1876,ayers timothy,f,13
1877,ayers todd,f,10
1878,ayers tommie,f,12
1879,ayers tommy,f,11
1880,ayers tyson,f,11
1881,ayers van,f,9
1882,ayers wally,f,11
1883,ayers wilber,f,12
1884,bailey aldo,f,11
1885,bailey bradford,f,15
1886,bailey daniel,f,13
1887,bailey dennis,f,13
1888,bailey derek,f,12
1889,bailey deshawn,f,14
1890,bailey dexter,f,13
1892,bailey donovan,f,14
1893,bailey elliot,f,13
1895,bailey emmett,f,13
1896,bailey enrique,f,14
1897,bailey erich,f,12
1899,bailey harris,f,13
1900,bailey howard,f,13
1901,bailey irvin,f,12
1902,bailey israel,f,13
1903,bailey ivan,f,11
1904,bailey jared,f,12
1905,bailey jefferey,f,15
1906,bailey lacy,f,11
1908,bailey leandro,f,14
1909,bailey les,f,10
1910,bailey loyd,f,11
1911,bailey lucien,f,13
1912,bailey maria,f,12
1913,bailey mervin,f,13
1914,bailey michel,f,13
1915,bailey miquel,f,13
1917,bailey mohammed,f,15
1918,bailey neal,f,11
1919,bailey otha,f,11
1920,bailey rigoberto,f,16
1921,bailey robbie,f,13
1922,bailey roger,f,12
1923,bailey roosevelt,f,16
1924,bailey scottie,f,14
1925,bailey sebastian,f,16
1926,bailey sergio,f,13
1927,bailey thaddeus,f,15
1928,bailey tom,f,10
1929,bailey tyrone,f,13
1932,baker benny,f,11
1933,baker broderick,f,15
1934,baker chris,f,11
1935,baker cliff,f,11
1939,baker edgardo,f,13
1940,baker edison,f,12
1941,baker efren,f,11
1943,baker ernest,f,12
1945,baker ezekiel,f,13
1946,baker foster,f,12
1947,baker gregorio,f,14
1948,baker herb,f,10
1951,baker hoyt,f,10
1952,baker ignacio,f,13
1953,baker isaiah,f,12
1954,baker jamal,f,11
1955,baker joey,f,10
1956,baker johnny,f,12
1957,baker keven,f,11
1958,baker lamar,f,11
1959,baker lane,f,10
1960,baker leopoldo,f,14
1961,baker lowell,f,12
1962,baker mariano,f,13
1963,baker maxwell,f,13
1966,baker mose,f,10
1968,baker nestor,f,12
1969,baker nigel,f,11
1970,baker nolan,f,11
1971,baker oswaldo,f,13
1973,baker shelton,f,13
1974,baker stefan,f,12
1975,baker stephen,f,13
1976,baker tristan,f,13
1977,baker vincenzo,f,14
1978,baker walker,f,12
1980,baker zane,f,10
1981,baldwin adolph,f,14
1982,baldwin andre,f,13
1983,baldwin antwan,f,14
1984,baldwin ashley,f,14
1989,baldwin bobbie,f,14
1990,baldwin burt,f,12
1992,baldwin chad,f,12
1993,baldwin chester,f,15
1994,baldwin clifton,f,15
1995,baldwin damon,f,13
1996,baldwin dante,f,13
1997,baldwin dean,f,12
1998,baldwin don,f,11
2000,baldwin erwin,f,13
2002,baldwin felix,f,13
2003,baldwin gaylord,f,15
2004,baldwin glen,f,12
2005,baldwin grant,f,13
2006,baldwin hassan,f,14
2008,baldwin jay,f,11
2009,baldwin jeff,f,12
2012,baldwin jim,f,11
2013,baldwin joaquin,f,15
2014,baldwin josef,f,13
2015,baldwin kirby,f,13
2016,baldwin lane,f,12
2017,baldwin laurence,f,16
2018,baldwin long,f,12
2019,baldwin lyman,f,13
2020,baldwin lyndon,f,14
2021,baldwin malik,f,13
2022,baldwin man,f,11
2025,baldwin merle,f,13
2026,baldwin nick,f,12
2027,baldwin noah,f,12
2029,baldwin randell,f,15
2030,baldwin rayford,f,15
2031,baldwin raymond,f,15
2032,baldwin rey,f,11
2033,baldwin reynaldo,f,16
2034,baldwin riley,f,13
2035,baldwin saul,f,12
2037,baldwin sid,f,11
2038,baldwin stephen,f,15
2039,baldwin tory,f,12
2040,baldwin vicente,f,15
2041,baldwin victor,f,14
2042,baldwin walton,f,14
2043,baldwin wendell,f,15
2045,ball alexis,f,11
2047,ball art,f,8
2048,ball bobbie,f,11
2049,ball bradley,f,12
2050,ball carson,f,11
2052,ball cliff,f,10
2054,ball corey,f,10
2055,ball damion,f,11
2056,ball darren,f,11
2057,ball daryl,f,10
2058,ball denis,f,10
2059,ball dillon,f,11
2060,ball dino,f,9
2061,ball donnie,f,11
2062,ball dudley,f,11
2063,ball dwight,f,11
2065,ball edward,f,11
2066,ball emerson,f,12
2067,ball ernie,f,10
2069,ball ezequiel,f,13
2070,ball frances,f,12
2071,ball gino,f,9
2072,ball giovanni,f,13
2073,ball guillermo,f,14
2074,ball harley,f,11
2075,ball harry,f,10
2076,ball henry,f,10
2077,ball herbert,f,12
2078,ball hilario,f,12
2079,ball hugh,f,9
2080,ball jamison,f,12
2082,ball kent,f,9
2083,ball laurence,f,13
2084,ball lawrence,f,13
2085,ball lenard,f,11
2087,ball lloyd,f,10
2089,ball marquis,f,12
2090,ball micah,f,10
2091,ball mohammad,f,13
2092,ball ned,f,8
2093,ball nicolas,f,12
2094,ball oswaldo,f,12
2096,ball patrick,f,12
2097,ball raymon,f,11
2100,ball rudolf,f,11
2101,ball santiago,f,13
2103,ball sterling,f,13
2104,ball ted,f,8
2105,ball wayne,f,10
2107,ball zachariah,f,14
2108,ballard brooks,f,14
2109,ballard carl,f,12
2110,ballard chance,f,14
2111,ballard cletus,f,14
2112,ballard conrad,f,14
2113,ballard cristopher,f,18
2114,ballard damien,f,14
2116,ballard doyle,f,13
2117,ballard earnest,f,15
2118,ballard efren,f,13
2119,ballard eldon,f,13
2120,ballard eloy,f,12
2122,ballard ernesto,f,15
2123,ballard forest,f,14
2125,ballard graham,f,14
2126,ballard granville,f,17
2127,ballard jacinto,f,15
2128,ballard jeffery,f,15
2129,ballard joel,f,12
2130,ballard jospeh,f,14
2131,ballard kris,f,12
2132,ballard leland,f,14
2134,ballard marcellus,f,17
2135,ballard marcelo,f,15
2136,ballard mohammad,f,16
2137,ballard nolan,f,13
2138,ballard oswaldo,f,15
2139,ballard owen,f,12
2140,ballard randal,f,14
2142,ballard ron,f,11
2144,ballard santo,f,13
2145,ballard tobias,f,14
2147,ballard val,f,11
2152,ballard wilbur,f,14
2153,ballard willis,f,14
2154,ballard zane,f,12
2155,banks adalberto,f,15
2158,banks billy,f,11
2159,banks bobby,f,11
2160,banks bradford,f,14
2161,banks brant,f,11
2162,banks bryant,f,12
2163,banks casey,f,11
2164,banks chang,f,11
2165,banks claudio,f,13
2166,banks curtis,f,12
2170,banks elroy,f,11
2171,banks emmett,f,12
2172,banks ervin,f,11
2173,banks ethan,f,11
2174,banks faustino,f,14
2175,banks foster,f,12
2176,banks fritz,f,11
2177,banks gavin,f,11
2178,banks german,f,12
2179,banks hal,f,9
2180,banks haywood,f,13
2181,banks hollis,f,12
2183,banks jed,f,9
2184,banks jerrold,f,13
2185,banks jerry,f,11
2186,banks jonathan,f,14
2187,banks josiah,f,12
2188,banks lazaro,f,12
2189,banks lemuel,f,12
2190,banks lon,f,9
2191,banks margarito,f,15
2192,banks matthew,f,13
2193,banks michal,f,12
2194,banks miles,f,11
2195,banks otto,f,10
2196,banks reid,f,10
2198,banks tad,f,9
2199,banks trent,f,11
2200,banks wilfredo,f,14
2201,barajas adan,f,12
2202,barajas adolfo,f,14
2203,barajas alejandro,f,17
2204,barajas anibal,f,14
2205,barajas armando,f,15
2206,barajas bart,f,12
2207,barajas boyd,f,12
2208,barajas bradley,f,15
2209,barajas carmelo,f,15
2210,barajas cortez,f,14
2211,barajas damian,f,14
2212,barajas delbert,f,15
2213,barajas dillon,f,14
2214,barajas earle,f,13
2215,barajas frances,f,15
2216,barajas gerald,f,14
2218,barajas giuseppe,f,16
2219,barajas gregg,f,13
2220,barajas hal,f,11
2221,barajas hayden,f,14
2222,barajas hosea,f,13
2223,barajas hugh,f,12
2225,barajas jesse,f,13
2228,barajas leonardo,f,16
2229,barajas lon,f,11
2230,barajas louie,f,13
2232,barajas mariano,f,15
2233,barajas mose,f,12
2235,barajas norris,f,14
2236,barajas odis,f,12
2237,barajas owen,f,12
2239,barajas philip,f,14
2240,barajas raphael,f,15
2241,barajas roberto,f,15
2242,barajas rolf,f,12
2243,barajas roscoe,f,14
2244,barajas shayne,f,14
2245,barajas sung,f,12
2246,barajas terence,f,15
2247,barajas terrell,f,15
2248,barajas trenton,f,15
2250,barajas weldon,f,14
2251,barber al,f,9
2253,barber antonio,f,14
2254,barber armando,f,14
2255,barber aurelio,f,14
2256,barber carmen,f,13
2257,barber cary,f,11
2259,barber charley,f,14
2260,barber christian,f,16
2261,barber clement,f,14
2262,barber clint,f,12
2264,barber damon,f,12
2265,barber darrel,f,13
2267,barber devon,f,12
2268,barber dominick,f,15
2269,barber donn,f,11
2270,barber doyle,f,12
2272,barber eduardo,f,14
2275,barber frederic,f,15
2276,barber grant,f,12
2277,barber gus,f,10
2278,barber herman,f,13
2281,barber irving,f,13
2282,barber isreal,f,13
2283,barber jay,f,10
2284,barber jesse,f,12
2285,barber jim,f,10
2286,barber joesph,f,13
2287,barber johnny,f,13
2289,barber judson,f,13
2290,barber kermit,f,13
2291,barber lane,f,11
2292,barber logan,f,12
2293,barber long,f,11
2294,barber luigi,f,12
2295,barber mac,f,10
2296,barber marcellus,f,16
2297,barber marquis,f,14
2298,barber matthew,f,14
2300,barber michel,f,13
2301,barber monty,f,12
2302,barber moshe,f,12
2303,barber noe,f,10
2306,barber scot,f,11
2307,barber silas,f,12
2308,barber sterling,f,15
2309,barber stevie,f,13
2310,barber toney,f,12
2311,barber truman,f,13
2312,barber wilbur,f,13
2313,barber woodrow,f,14
2314,barker alex,f,11
2316,barker berry,f,12
2317,barker bertram,f,14
2318,barker blaine,f,13
2319,barker burt,f,11
2321,barker claud,f,12
2323,barker conrad,f,13
2325,barker derek,f,12
2328,barker edwin,f,12
2329,barker eldon,f,12
2330,barker fabian,f,13
2331,barker fausto,f,13
2333,barker garrett,f,14
2334,barker gavin,f,12
2335,barker hai,f,10
2336,barker hans,f,11
2338,barker hipolito,f,15
2339,barker jackie,f,13
2340,barker jan,f,10
2342,barker jeffery,f,14
2343,barker jewel,f,12
2346,barker jorge,f,12
2347,barker kip,f,10
2348,barker kyle,f,11
2349,barker leland,f,13
2350,barker lester,f,13
2351,barker lonnie,f,13
2352,barker mel,f,10
2353,barker oliver,f,13
2354,barker randy,f,12
2355,barker raphael,f,14
2356,barker rickey,f,13
2357,barker riley,f,12
2358,barker salvatore,f,16
2359,barker spencer,f,14
2360,barker tim,f,10
2361,barker tony,f,11
2362,barker trent,f,12
2363,barker tyree,f,12
2364,barker vincenzo,f,15
2366,barker wendell,f,14
2367,barker werner,f,13
2368,barker winston,f,14
2369,barker zachery,f,14
2370,barnes abram,f,12
2371,barnes andre,f,12
2372,barnes benedict,f,15
2373,barnes bret,f,11
2374,barnes brock,f,12
2375,barnes broderick,f,16
2376,barnes bryan,f,12
2377,barnes carol,f,12
2378,barnes chad,f,11
2379,barnes clark,f,12
2380,barnes damian,f,13
2381,barnes dana,f,11
